Day,ModelRadius,ModelArea,ModelGrayMean,ModelIntDen,ModelCircularity,ModelFeret,ModelPerimeter,ModelTotalH,TouchesBoundary
16.7,340.2930338188701,363794.38368680957,68.43847835398323,24897534.053250387,0.8878358501838312,685.8875741964583,2269.167674989831,175517.53045075518,False
16.8,340.8866918992608,365064.8055804527,68.37153700377084,24960041.86351833,0.8909362996481799,686.2843659613333,2269.167674989831,176049.07362858485,False
16.9,341.2254613661168,365790.7609482488,68.3405937305963,24998357.784369938,0.8927079850563793,686.7469999277542,2269.167674989831,176582.85612680146,False
17.0,341.90199330438924,367242.671683841,68.26133131375586,25068473.684359536,0.8962513558727775,688.4626328676874,2269.167674989831,177029.3834620457,False
17.1,342.4085150536726,368331.6047355351,68.20903800122115,25123544.42445688,0.8989088839850763,688.6603154807394,2269.167674989831,177567.264221131,False
17.2,342.9985117017742,369602.0266291782,68.14626167432458,25186996.422032658,0.9020093334494248,690.6340295317534,2269.167674989831,178107.37661708536,False
17.3,343.41931729702424,370509.4708389233,68.1072611158236,25234385.27631218,0.8953946889695792,691.8155551335979,2280.3280625170955,178649.71807017547,False
17.4,344.09153583566905,371961.3815745155,68.0351178580459,25306436.43406374,0.8989034607118064,693.1259991836248,2280.3280625170955,179194.2860669269,False
17.5,344.3432794634198,372505.8481003626,68.01720598057587,25336806.999211468,0.9002192501151416,693.1259991836248,2280.3280625170955,179649.7917942464,False
17.6,344.92996674686555,373776.2699940057,67.95813774699361,25401139.242810115,0.8909139167339349,695.4133342684811,2296.1112339194915,180198.43547318003,False
17.7,345.51565783385956,375046.69188764883,67.90008724979761,25465703.101919316,0.8939420290996244,695.804693864775,2296.1112339194915,180749.29892028333,False
17.8,346.10035778186597,376317.11378129193,67.8430216226705,25530490.087245144,0.896970141465314,696.717011345278,2296.1112339194915,181302.3798616246,False
17.9,346.6840716057007,377587.5356749351,67.7869741263968,25595516.511246752,0.8999982538310035,697.8232219226177,2296.1112339194915,181857.6760821618,False
18.0,347.22521294854914,378767.21314760373,67.73380660095337,25655345.162121873,0.8940973211503938,699.0575033950917,2307.2716214467555,182322.11360149353,False
18.1,347.80703896778203,380037.63504124683,67.679693186034,25720830.53873755,0.8970962101048989,700.0952105168059,2307.271621446756,182881.46560401813,False
18.2,348.30497342312356,381126.56809294096,67.637331693033,25778384.103129577,0.8996666863516182,701.3901854232499,2307.2716214467555,183443.0269172714,False
18.3,348.8021970501753,382215.5011446351,67.59584923110069,25836181.389162347,0.9022371625983369,702.5536220002016,2307.271621446756,184006.79553905752,False
18.4,349.2160092695514,383122.9453543802,67.56180412022314,25884477.38799559,0.9043792261372693,703.972988861818,2307.271621446756,184478.28745405166,False
18.5,349.71193757991443,384211.8784060743,67.52167950152796,25942631.314414978,0.8946676717491184,704.9391004630534,2323.0547928491524,185046.09778071576,False
18.6,350.45451419480634,385845.27798361547,67.45040843991434,26025421.594607152,0.8899001406989322,705.5181324037177,2334.215180376416,185616.11002288794,False
18.7,351.1132638629778,387297.18871920765,67.3910092289948,26100348.419339865,0.893248777164403,706.6747729528562,2334.215180376416,186188.3223720748,False
18.8,351.6886576346812,388567.61061285075,67.34314708718117,26167365.754815746,0.8961788340716904,707.6371959151021,2334.215180376416,186762.7330673683,False
18.9,352.09907749383,389475.0548225959,67.3126284240454,26216589.64570811,0.8982717318626099,708.534277883739,2334.215180376416,187243.086700656,False
19.0,352.6728628919116,390745.476716239,67.26626175080018,26283987.514735732,0.901201788769897,710.7081913481544,2334.215180376416,187821.52327693507,False
