InitialCells,Day,N,MeanArea,StdArea,MeanGrayMean,StdGrayMean,MeanGrayStdDev,StdGrayStdDev,MeanGrayMode,StdGrayMode,MeanGrayMin,StdGrayMin,MeanGrayMax,StdGrayMax,MeanCentroidX,StdCentroidX,MeanCentroidY,StdCentroidY,MeanCenterMassX,StdCenterMassX,MeanCenterMassY,StdCenterMassY,MeanPerimeter,StdPerimeter,MeanWidth,StdWidth,MeanHeight,StdHeight,MeanMajor,StdMajor,MeanMinor,StdMinor,MeanAngle,StdAngle,MeanCircularity,StdCircularity,MeanFeret,StdFeret,MeanIntDen,StdIntDen,MeanMedian,StdMedian,MeanSkew,StdSkew,MeanKurt,StdKurt,MeanRawIntDen,StdRawIntDen,MeanMinFeret,StdMinFeret,MeanAspectRatio,StdAspectRatio,MeanRound,StdRound,MeanSolidity,StdSolidity,MeanRadius,StdRadius,MeanEllipseArea,StdEllipseArea,MeanCircularity_calc,StdCircularity_calc,MeanIntDen_calc,StdIntDen_calc
8000,17,36,296861.1111111111,70748.95366324823,70.80583333333333,9.87754404842476,15.433333333333334,3.051552298187175,58.72222222222222,9.232276026794294,44.166666666666664,7.655063683601856,162.38888888888889,22.792577460690737,582.8333333333335,85.27836101346493,547.036111111111,68.33407496693945,582.536111111111,85.49372960391484,547.1222222222221,69.48220372815355,1997.3333333333333,245.63468810410305,611.5833333333335,83.71353363874752,646.1166666666667,127.10875995439046,701.3388888888887,105.49530870484317,533.7916666666666,67.8251380915871,91.29097222222224,53.261986146908676,0.9232416666666668,0.03820216429919719,707.8583333333333,102.22097736905921,20874194.444444444,5015419.047123975,67.61111111111111,9.92911383695955,1.2265888888888887,0.5558484622771507,2.5627844444444445,2.764008818531978,4160361.111111111,999545.5296648651,533.7416666666667,66.52977582578025,1.321416666666667,0.1827775189364694,0.7705805555555556,0.1037335840904669,0.9928083333333334,0.0035677423833967723,305.23177069996785,36.95021176788798,296865.19071821537,70748.40788310558,0.9232309824337164,0.03819423192215698,20875191.166666668,5015513.896521092
8000,21,31,314670.96774193546,84238.02068562781,77.71,8.514640332979427,18.19290322580645,3.919400628963895,64.64516129032258,5.456179292611109,48.483870967741936,4.850230013390674,189.5483870967742,27.836233832515756,561.4612903225806,60.95739319349406,553.774193548387,87.26313451372974,560.4354838709679,65.5870899308042,556.6774193548388,89.86777957895484,2054.6774193548385,278.151204335193,634.2096774193548,105.06328364320466,663.3322580645162,101.55028438199726,708.6096774193549,96.1302046006308,557.8354838709678,89.82517667998988,111.5848387096774,41.451386295351476,0.9213774193548387,0.03018507036795309,715.6935483870968,93.61838827738873,24581612.903225806,7421148.202614019,73.2258064516129,8.731970672646408,1.3836580645161294,0.5931267215776593,2.4557754838709682,2.5088193792962175,4899064.516129033,1479278.2910478986,557.7935483870968,89.67229574208477,1.2844838709677417,0.1685561965572594,0.7910806451612902,0.09962318143670122,0.990867741935484,0.004408052260486799,313.74288809629786,42.259785054056984,314658.411227243,84231.64645650136,0.9213948174338534,0.03024723307317228,24582681.64516129,7423080.930749525
15625,1,18,384861.1111111111,59653.254325593894,84.23166666666667,6.70588086945288,12.020222222222221,2.010489070015949,82.88888888888889,10.764259428578988,54.333333333333336,4.8628241612800895,161.94444444444446,22.459040423224366,580.8499999999999,46.38270785794307,577.688888888889,44.630744993701484,581.4777777777778,47.396742945376175,577.3555555555554,46.46738542781089,2283.5,160.53046256634505,724.3944444444445,54.86850025525973,719.2888888888889,70.56798048180949,731.0388888888889,41.17878007062102,667.1666666666666,73.87582586380219,97.78666666666668,54.24668176352302,0.9214833333333333,0.041686423943251234,757.6555555555556,41.78180327567637,32355000.0,5410539.007616633,83.27777777777777,6.542220845765697,0.9665722222222224,0.37616843036934394,0.5886250000000001,1.8855241816230555,6448388.888888889,1078268.9907160779,665.1277777777777,66.8437229712229,1.104,0.09038675072090133,0.911038888888889,0.06796777038021415,0.9824833333333333,0.011586465227608827,348.94869145591156,27.989840278569154,384861.2334520228,59654.61200811315,0.9214383438753777,0.04169139595717012,32354768.611111112,5410016.78574344
15625,2,32,358781.25,42073.31878074045,50.385625,5.424458907161513,8.53246875,1.485904177529085,45.90625,4.808321919071076,32.59375,4.81837460882482,107.1875,20.040986229032193,594.953125,58.55284343044599,594.66875,70.42198812367002,592.984375,59.03275804311889,594.45625,70.83412216512058,2181.53125,134.22969826071014,689.99375,45.647067796158574,688.096875,53.90330939852304,707.7781249999999,39.759768403094895,643.484375,45.464215700638604,75.762125,49.75618384634832,0.94445,0.021207880458649964,725.0374999999999,42.01721421420726,17972812.5,2192762.632778495,48.6875,4.928112247360103,1.395696875,0.49427185968881737,2.3146542500000002,3.0870722671902104,3582031.25,436907.5700859246,641.696875,41.24065864414904,1.102,0.05019574586781042,0.909228125,0.04090832579013242,0.9899437499999999,0.00486600700714132,337.3541648202843,20.212709659511795,358774.9888278226,42078.49366905992,0.9444944649574044,0.021251113435787852,17973496.5,2191917.731856491
15625,3,33,272663.63636363635,32561.996811676585,48.6360606060606,4.002014289231376,7.268181818181818,1.1135660750081653,46.18181818181818,3.196233578903314,32.27272727272727,3.233348953414317,95.75757575757575,13.0264881660175,562.6545454545454,77.87797783595938,548.3606060606061,81.19940709217778,562.0454545454545,77.15778513421819,548.7242424242423,80.92657949610495,1891.909090909091,114.7653485476898,600.3242424242424,46.190854278086185,598.290909090909,33.070193940657916,618.1939393939394,38.21149155844629,560.0454545454545,38.95213481721101,63.538666666666664,42.0124089694541,0.9541848484848484,0.02249975168213143,632.430303030303,41.224450305981065,13210636.363636363,1537592.473198397,47.60606060606061,3.7744154674879278,1.1502333333333334,0.342600639107207,1.453140606060606,2.0695329602744,2632787.878787879,306395.75690352643,559.8000000000001,39.45384170141104,1.1062424242424242,0.0661924421209808,0.9067545454545455,0.04960042269797892,0.9915181818181819,0.004186097119144408,294.08806744455455,17.698347605714,272666.94337607716,32554.48031479684,0.9542456971258917,0.02258683872346823,13210224.393939395,1538272.871383458
15625,6,33,230518.18181818182,33445.08983529435,62.93666666666666,6.284764646879518,10.431363636363637,2.3034200498685347,55.27272727272727,3.907306675261804,42.06060606060606,4.499579104895492,125.78787878787878,27.781240945732584,532.5363636363636,99.28459667221114,572.9121212121212,84.97716148168783,531.6454545454545,100.38608622123975,573.5121212121212,85.61064024690417,1741.4242424242425,127.74120084741412,551.4363636363637,39.53001880044628,544.3181818181819,47.53717265562719,567.2575757575758,43.3669519212429,514.8757575757576,40.548458897218204,72.78306060606059,47.69458362588159,0.9502484848484849,0.02314971815719526,576.2848484848485,42.395924931030514,14490484.848484848,2566863.8954131864,61.06060606060606,5.9683508711546205,0.8787484848484848,0.5071949447212162,2.9370457575757576,2.575707130812612,2888090.909090909,511442.712067806,513.509090909091,41.08583517798716,1.103151515151515,0.051331107291364544,0.9082818181818181,0.041158105630494095,0.9933666666666667,0.0029187611527267308,270.15655917073946,20.096985089961517,230505.66874147722,33446.9350936131,0.9502296125688392,0.023282562678494465,14491605.454545455,2566703.6169523457
15625,7,32,263603.125,65835.34438707308,61.889375,5.4803760981724015,11.4251875,2.442716196229636,54.25,6.13293593850502,40.34375,4.863354577031731,136.4375,29.411362188896515,569.703125,78.79631760011827,573.05625,66.1743539520239,569.3875,82.92382726956262,574.5656250000001,69.5205683621993,1855.4375,236.03867062889944,596.1218749999999,79.34211644222921,578.271875,85.94451411258537,619.54375,85.67993304980668,534.678125,68.25237670149828,83.59881250000001,55.30942071038666,0.9487281249999999,0.022920074795450215,629.296875,85.41876534925052,16195375.0,3761564.445898164,59.4375,5.393768806269311,1.245571875,0.5435433372842026,3.40048125,2.844875930900632,3227625.0,749848.8342283053,533.11875,67.57054825836094,1.16134375,0.10293487116430905,0.86738125,0.07305480239673369,0.993771875,0.002578601067971145,287.5020580179572,35.92174077081831,263605.68977404217,65828.04720792893,0.9487404919481786,0.022931997909803777,16195054.40625,3762397.587234657
15625,10,34,312864.70588235295,67351.28570617276,65.22294117647058,5.0680948123272085,12.361147058823532,3.2264536787864664,56.73529411764706,4.646985490971291,43.3235294117647,3.7231510622646056,151.85294117647058,28.459575108032947,598.164705882353,68.57741868094173,593.8088235294117,75.3755139392381,599.7441176470588,71.5673837644973,593.1794117647061,76.17503678992564,2052.264705882353,225.98368254629273,643.3470588235294,87.63344191918115,647.2970588235294,82.69316957353641,697.5,80.7425275649441,566.2117647058824,74.37829499584146,97.32993529411765,54.655961690487615,0.9233382352941177,0.028591723900096035,708.4117647058824,79.17742165429324,20515000.0,5227752.428582043,62.1764705882353,4.712784599462076,1.4923852941176472,0.6645909843233281,4.519724411764706,3.870764056630704,4088411.7647058824,1041661.351287686,565.8088235294117,72.17720351790366,1.2413823529411763,0.13722752941979074,0.8147558823529413,0.08662697176443748,0.9881794117647059,0.008096680180575496,313.75459344425906,34.361472629039945,312863.7970573477,67350.96327163985,0.9232701070567688,0.02859863290445923,20514624.352941178,5226217.796224061
15625,13,31,209122.5806451613,59029.810037965384,75.22999999999999,7.3433289453762045,13.394290322580643,3.271836122562257,66.80645161290323,7.98506670745966,51.483870967741936,5.169596810467495,164.06451612903226,34.048921161441584,555.516129032258,79.3063011232365,574.8451612903226,100.06943202500176,556.3483870967742,81.12938173464138,575.667741935484,104.76678986236296,1670.516129032258,234.89499369828238,523.8,85.29878467285843,525.9000000000001,93.37471820573276,569.7064516129033,95.93074215454908,460.56451612903226,62.86605628046078,72.82667741935484,52.648653565174925,0.9256838709677421,0.029994845076826038,578.9096774193547,92.38768083404018,15679387.096774194,4354579.318965415,72.48387096774194,7.046847842555494,1.4189193548387096,0.6905094314679825,3.9423,3.705392992472818,3124741.935483871,867777.5432195334,462.73225806451615,60.587068956429825,1.24,0.15701931940581923,0.8178161290322582,0.09402837194795406,0.9904354838709678,0.004928458067664893,255.64043988603862,35.41480881087766,209132.85211758091,59028.81869411419,0.9255954344181853,0.030046658532022416,15678439.064516129,4354027.082443234
15625,17,32,288650.0,60234.102440180795,79.330625,10.590749748810774,14.25621875,2.7110608771543836,69.15625,9.7818441925054,55.1875,9.295984217964506,158.90625,24.81331507152379,614.053125,84.941626955924,540.2375,94.78858564058194,619.74375,87.5031904948282,541.1593750000001,97.5612821781363,1973.34375,204.48181705976822,598.64375,85.61841804229108,637.903125,97.16846190981596,685.225,86.43786132805312,532.7218750000001,61.18508533408048,79.88203125,49.92260603495747,0.922209375,0.02891523049251871,694.871875,85.8214095943318,22827187.5,5265890.381701538,75.46875,10.86273409117078,1.019678125,0.6008500396531647,4.25981875,4.822928166677109,4549375.0,1049613.5002942749,533.625,60.928747386307855,1.293625,0.1579995406281603,0.78450625,0.09769976702022605,0.992465625,0.0030324704476926163,301.53984738553595,31.378958812617874,288650.6171067326,60242.45101173045,0.9221472689386397,0.02895935682752663,22826746.21875,5266498.901672176
15625,21,25,274728.0,62658.82167207849,78.40799999999999,10.04723262064402,13.944880000000001,4.109300967723505,70.32,10.730486164817199,53.68,9.43716058992322,154.64,31.858907702556287,578.0279999999999,76.52285344914942,598.672,76.4517141730648,584.548,82.58713136237793,601.504,80.90442138721468,1904.56,218.72244207366253,613.3,86.02623146459457,584.016,90.43119705057542,652.5880000000001,79.79455557868594,531.14,76.20201222190045,97.47600000000003,55.19143585436663,0.9391960000000001,0.029990477377549927,662.28,76.98091213627787,21536800.0,5567865.1803601235,74.76,10.276510432372785,1.2489119999999998,0.4988873180388534,1.246768,3.16847251917492,4292400.0,1109728.5328703893,530.6279999999999,73.56599939283547,1.24272,0.17384464328819568,0.8182600000000001,0.10215821471293109,0.994916,0.0019522807175198983,293.78184392640185,34.473217120682214,274721.4255529241,62667.840245900545,0.9393038338123318,0.029898888864560637,21537622.2,5568471.492877392
